experiment_id	library_strategy	library_selection	taxon_id	scientific_name	collection_date	location	lat_lon
SRX17893322	WGS	RT-PCR	527639	wastewater metagenome	2022-06-07	USA: Wisconsin
SRX17893321	WGS	RT-PCR	527639	wastewater metagenome	2022-06-03	USA: Wisconsin
SRX17893320	WGS	RT-PCR	527639	wastewater metagenome	2022-05-16	USA: Wisconsin
SRX17893319	WGS	RT-PCR	527639	wastewater metagenome	2022-05-18	USA: Wisconsin
SRX17893318	WGS	RT-PCR	527639	wastewater metagenome	2022-05-17	USA: Wisconsin
SRX17893317	WGS	RT-PCR	527639	wastewater metagenome	2022-05-03	USA: Wisconsin
SRX17893316	WGS	RT-PCR	527639	wastewater metagenome	2022-05-07	USA: Wisconsin
SRX17893315	WGS	RT-PCR	527639	wastewater metagenome	2022-05-05	USA: Wisconsin
SRX17893314	WGS	RT-PCR	527639	wastewater metagenome	2022-05-03	USA: Wisconsin
SRX17893313	WGS	RT-PCR	527639	wastewater metagenome	2022-02-15	USA: Wisconsin
SRX17893312	WGS	RT-PCR	527639	wastewater metagenome	2022-02-11	USA: Wisconsin
SRX17893311	WGS	RT-PCR	527639	wastewater metagenome	2022-02-15	USA: Wisconsin
SRX17792990	WGS	PCR	527639	wastewater metagenome	2022-07-18	USA: Nevada, Las Vegas	not collected
SRX17792989	WGS	PCR	527639	wastewater metagenome	2022-06-13	USA: Nevada, Las Vegas	not collected
SRX17792988	WGS	PCR	527639	wastewater metagenome	2022-05-16	USA: Nevada, Las Vegas	not collected
SRX17792987	WGS	PCR	527639	wastewater metagenome	2022-04-18	USA: Nevada, Las Vegas	not collected
SRX17792986	WGS	PCR	527639	wastewater metagenome	2022-03-14	USA: Nevada, Las Vegas	not collected
SRX17792985	WGS	PCR	527639	wastewater metagenome	2022-02-14	USA: Nevada, Las Vegas	not collected
SRX17792984	WGS	PCR	527639	wastewater metagenome	2022-01-24	USA: Nevada, Las Vegas	not collected
SRX17792983	WGS	PCR	527639	wastewater metagenome	2022-01-17	USA: Nevada, Las Vegas	not collected
SRX17768929	WGS	RANDOM	942017	activated sludge metagenome	2013-04-05	USA:WI	43.071 N 89.401 W
SRX17768928	WGS	RANDOM	942017	activated sludge metagenome	2012-09-23	USA:WI	43.071 N 89.401 W
SRX17768927	WGS	RANDOM	942017	activated sludge metagenome	2012-04-16	USA:WI	43.071 N 89.401 W
SRX17768926	WGS	RANDOM	942017	activated sludge metagenome	2012-02-03	USA:WI	43.071 N 89.401 W
SRX17768925	WGS	RANDOM	942017	activated sludge metagenome	2011-09-30	USA:WI	43.071 N 89.401 W
SRX17768924	WGS	RANDOM	942017	activated sludge metagenome	2011-08-01	USA:WI	43.071 N 89.401 W
SRX17768923	WGS	RANDOM	942017	activated sludge metagenome	2011-04-26	USA:WI	43.071 N 89.401 W
SRX17768922	WGS	RANDOM	942017	activated sludge metagenome	2010-12-31	USA:WI	43.071 N 89.401 W
SRX17768921	WGS	RANDOM	942017	activated sludge metagenome	2010-08-31	USA:WI	43.071 N 89.401 W
SRX17768920	WGS	RANDOM	942017	activated sludge metagenome	2010-02-08	USA:WI	43.071 N 89.401 W
SRX17757672	WGS	RANDOM	2032688	Candidatus Methanoperedens sp.	2019-12	USA: California	38.669922 N 122.536435 W
SRX17491418	WGS	RANDOM	1263854	anaerobic digester metagenome	2020-12-15	USA: Central Valley Water Reclamation Facility	40.70361293 N 111.91411557 W
SRX17491417	WGS	RANDOM	1263854	anaerobic digester metagenome	2020-12-15	USA: Central Valley Water Reclamation Facility	40.70361293 N 111.91411557 W
SRX17491416	WGS	RANDOM	1263854	anaerobic digester metagenome	2020-09-22	USA: Salt Lake City Water Reclamation Facility	40.813194 N 111.930806 W
SRX17491415	WGS	RANDOM	1263854	anaerobic digester metagenome	2020-09-22	USA: Salt Lake City Water Reclamation Facility	40.813194 N 111.930806 W
SRX17491414	WGS	RANDOM	1263854	anaerobic digester metagenome	2019-11-18	USA: Blue Plains Advanced Wastewater Treatment Plant, DC Water	38.8204 N 77.0185 W
SRX17491413	WGS	RANDOM	1263854	anaerobic digester metagenome	2019-11-18	USA: Blue Plains Advanced Wastewater Treatment Plant, DC Water	38.8204 N 77.0185 W
SRX17380380	WGS	RANDOM	527639	wastewater metagenome	2022-07-27	USA: Maryland	missing
SRX17380379	WGS	RANDOM	527639	wastewater metagenome	2022-07-27	USA: Maryland	missing
SRX17380378	WGS	RANDOM	527639	wastewater metagenome	2022-07-20	USA: Maryland	missing
SRX17380377	WGS	RANDOM	527639	wastewater metagenome	2022-07-27	USA: Maryland	missing
SRX17380376	WGS	RANDOM	527639	wastewater metagenome	2022-07-27	USA: Maryland	missing
SRX17380375	WGS	RANDOM	527639	wastewater metagenome	2022-07-20	USA: Maryland	missing
SRX17301288	WGS	RANDOM	527639	wastewater metagenome	2022-08-16	USA: Mississippi	missing
SRX17301287	WGS	RANDOM	527639	wastewater metagenome	2022-08-16	USA: Alabama	missing
SRX17301286	WGS	RANDOM	527639	wastewater metagenome	2022-08-16	USA: Alabama	missing
SRX17301285	WGS	RANDOM	527639	wastewater metagenome	2022-08-16	USA: Mississippi	missing
SRX17300937	WGS	RT-PCR	527639	wastewater metagenome	2022-08-22	USA: Wisconsin
SRX17300936	WGS	RT-PCR	527639	wastewater metagenome	2022-08-23	USA: Wisconsin
SRX17300935	WGS	RT-PCR	527639	wastewater metagenome	2022-08-16	USA: Wisconsin
SRX17295171	WGS	RANDOM	527639	wastewater metagenome	2021-12-08	USA	41.72 N 86.27 W
SRX17295170	WGS	RANDOM	527639	wastewater metagenome	2021-12-08	USA	41.72 N 86.27 W
SRX17295169	WGS	RANDOM	527639	wastewater metagenome	2021-11-16	USA	41.72 N 86.27 W
SRX17295168	WGS	RANDOM	527639	wastewater metagenome	2021-11-05	USA	41.72 N 86.27 W
SRX17295167	WGS	RANDOM	527639	wastewater metagenome	2021-09-03	USA	41.72 N 86.27 W
SRX17295166	WGS	RANDOM	527639	wastewater metagenome	2021-08-12	USA	41.72 N 86.27 W
SRX17295165	WGS	RANDOM	527639	wastewater metagenome	2021-08-12	USA	41.72 N 86.27 W
SRX17200331	WGS	RANDOM	527639	wastewater metagenome	2022-07-20	USA: Maryland	missing
SRX17200330	WGS	RANDOM	527639	wastewater metagenome	2022-06-08	USA: Maryland	missing
SRX17199985	WGS	RANDOM	527639	wastewater metagenome	2022-07-20	USA: Maryland	missing
SRX17199984	WGS	RANDOM	527639	wastewater metagenome	2022-06-22	USA: Maryland	missing
SRX17199983	WGS	RANDOM	527639	wastewater metagenome	2022-06-15	USA: Maryland	missing
SRX17199970	WGS	RANDOM	527639	wastewater metagenome	2022-06-08	USA: Maryland	missing
SRX17199947	WGS	RANDOM	527639	wastewater metagenome	2022-06-22	USA: Maryland	missing
SRX17198684	WGS	RANDOM	527639	wastewater metagenome	2022-06-01	USA: Maryland	missing
SRX17198680	WGS	RANDOM	527639	wastewater metagenome	2022-06-28	USA: Maryland	missing
SRX17198679	WGS	RANDOM	527639	wastewater metagenome	2022-07-20	USA: Maryland	missing
SRX17198676	WGS	RANDOM	527639	wastewater metagenome	2022-06-01	USA: Maryland	missing
SRX17198673	WGS	RANDOM	527639	wastewater metagenome	2022-06-28	USA: Maryland	missing
SRX17198672	WGS	RANDOM	527639	wastewater metagenome	2022-06-28	USA: Maryland	missing
SRX17198671	WGS	RANDOM	527639	wastewater metagenome	2022-07-20	USA: Maryland	missing
SRX17198670	WGS	RANDOM	527639	wastewater metagenome	2022-06-15	USA: Maryland	missing
SRX17198663	WGS	RANDOM	527639	wastewater metagenome	2022-06-22	USA: Maryland	missing
SRX17198659	WGS	RANDOM	527639	wastewater metagenome	2022-06-28	USA: Maryland	missing
SRX17198658	WGS	RANDOM	527639	wastewater metagenome	2022-06-22	USA: Maryland	missing
SRX17198656	WGS	RANDOM	527639	wastewater metagenome	2022-06-22	USA: Maryland	missing
SRX17181213	WGS	RANDOM	527639	wastewater metagenome	2022-08-02	USA: Mississippi	missing
SRX17181212	WGS	RANDOM	527639	wastewater metagenome	2022-08-09	USA: Alabama	missing
SRX17181211	WGS	RANDOM	527639	wastewater metagenome	2022-08-02	USA: Alabama	missing
SRX17181167	WGS	RANDOM	527639	wastewater metagenome	2022-08-02	USA: Mississippi	missing
SRX17181166	WGS	RANDOM	527639	wastewater metagenome	2022-08-09	USA: Mississippi	missing
SRX17181165	WGS	RANDOM	527639	wastewater metagenome	2022-08-09	USA: Mississippi	missing
SRX17181164	WGS	RANDOM	527639	wastewater metagenome	2022-08-09	USA: Alabama	missing
SRX17181163	WGS	RANDOM	527639	wastewater metagenome	2022-08-02	USA: Alabama	missing
SRX17084094	WGS	RANDOM	527639	wastewater metagenome	2022-07-26	USA: Mississippi	missing
SRX17084088	WGS	RANDOM	527639	wastewater metagenome	2022-07-26	USA: Alabama	missing
SRX17084083	WGS	RANDOM	527639	wastewater metagenome	2022-07-26	USA: Mississippi	missing
SRX17083503	WGS	RANDOM	527639	wastewater metagenome	2022-07-26	USA: Alabama	missing
SRX17036076	WGS	RT-PCR	527639	wastewater metagenome	2022-04-28	USA: Wisconsin
SRX17036075	WGS	RT-PCR	527639	wastewater metagenome	2022-04-28	USA: Wisconsin
SRX17036074	WGS	RT-PCR	527639	wastewater metagenome	2022-04-28	USA: Wisconsin
SRX17036073	WGS	RT-PCR	527639	wastewater metagenome	2022-04-27	USA: Wisconsin
SRX17036072	WGS	RT-PCR	527639	wastewater metagenome	2022-04-27	USA: Wisconsin
SRX17036071	WGS	RT-PCR	527639	wastewater metagenome	2022-04-21	USA: Wisconsin
SRX17036070	WGS	RT-PCR	527639	wastewater metagenome	2022-02-03	USA: Wisconsin
SRX17036069	WGS	RT-PCR	527639	wastewater metagenome	2022-04-21	USA: Wisconsin
SRX17036068	WGS	RT-PCR	527639	wastewater metagenome	2022-04-21	USA: Wisconsin
SRX17036067	WGS	RT-PCR	527639	wastewater metagenome	2022-04-21	USA: Wisconsin
SRX17036066	WGS	RT-PCR	527639	wastewater metagenome	2022-04-21	USA: Wisconsin
SRX17036065	WGS	RT-PCR	527639	wastewater metagenome	2022-04-21	USA: Wisconsin
SRX17036064	WGS	RT-PCR	527639	wastewater metagenome	2022-04-21	USA: Wisconsin
SRX17036063	WGS	RT-PCR	527639	wastewater metagenome	2022-04-21	USA: Wisconsin
SRX17036062	WGS	RT-PCR	527639	wastewater metagenome	2022-06-27	USA: Wisconsin
SRX17036061	WGS	RT-PCR	527639	wastewater metagenome	2022-02-10	USA: Wisconsin
SRX17036060	WGS	RT-PCR	527639	wastewater metagenome	2022-06-21	USA: Wisconsin
SRX17036059	WGS	RT-PCR	527639	wastewater metagenome	2022-06-20	USA: Wisconsin
SRX17036058	WGS	RT-PCR	527639	wastewater metagenome	2022-06-14	USA: Wisconsin
SRX17036057	WGS	RT-PCR	527639	wastewater metagenome	2022-06-16	USA: Wisconsin
SRX17036056	WGS	RT-PCR	527639	wastewater metagenome	2022-06-13	USA: Wisconsin
SRX17036055	WGS	RT-PCR	527639	wastewater metagenome	2022-06-09	USA: Wisconsin
SRX17036054	WGS	RT-PCR	527639	wastewater metagenome	2022-06-09	USA: Wisconsin
SRX17036053	WGS	RT-PCR	527639	wastewater metagenome	2022-06-02	USA: Wisconsin
SRX17036052	WGS	RT-PCR	527639	wastewater metagenome	2022-06-02	USA: Wisconsin
SRX17036051	WGS	RT-PCR	527639	wastewater metagenome	2022-02-10	USA: Wisconsin
SRX17036050	WGS	RT-PCR	527639	wastewater metagenome	2022-06-01	USA: Wisconsin
SRX17036049	WGS	RT-PCR	527639	wastewater metagenome	2022-05-23	USA: Wisconsin
SRX17036048	WGS	RT-PCR	527639	wastewater metagenome	2022-03-23	USA: Wisconsin
SRX17036047	WGS	RT-PCR	527639	wastewater metagenome	2022-03-23	USA: Wisconsin
SRX17036046	WGS	RT-PCR	527639	wastewater metagenome	2022-03-23	USA: Wisconsin
SRX17036045	WGS	RT-PCR	527639	wastewater metagenome	2022-03-23	USA: Wisconsin
SRX17036044	WGS	RT-PCR	527639	wastewater metagenome	2022-03-23	USA: Wisconsin
SRX17036043	WGS	RT-PCR	527639	wastewater metagenome	2022-03-23	USA: Wisconsin
SRX17036042	WGS	RT-PCR	527639	wastewater metagenome	2022-03-23	USA: Wisconsin
SRX17036041	WGS	RT-PCR	527639	wastewater metagenome	2022-03-23	USA: Wisconsin
SRX17036040	WGS	RT-PCR	527639	wastewater metagenome	2022-03-23	USA: Wisconsin
SRX17036039	WGS	RT-PCR	527639	wastewater metagenome	2022-01-20	USA: Wisconsin
SRX17036038	WGS	RT-PCR	527639	wastewater metagenome	2022-03-23	USA: Wisconsin
SRX17036037	WGS	RT-PCR	527639	wastewater metagenome	2022-03-23	USA: Wisconsin
SRX17036036	WGS	RT-PCR	527639	wastewater metagenome	2022-03-23	USA: Wisconsin
SRX17036035	WGS	RT-PCR	527639	wastewater metagenome	2022-03-17	USA: Wisconsin
SRX17036034	WGS	RT-PCR	527639	wastewater metagenome	2022-03-14	USA: Wisconsin
SRX17036033	WGS	RT-PCR	527639	wastewater metagenome	2022-03-13	USA: Wisconsin
SRX17036032	WGS	RT-PCR	527639	wastewater metagenome	2022-05-23	USA: Wisconsin
SRX17036031	WGS	RT-PCR	527639	wastewater metagenome	2022-05-18	USA: Wisconsin
SRX17036030	WGS	RT-PCR	527639	wastewater metagenome	2022-05-12	USA: Wisconsin
SRX17036029	WGS	RT-PCR	527639	wastewater metagenome	2022-05-12	USA: Wisconsin
SRX17036028	WGS	RT-PCR	527639	wastewater metagenome	2022-05-10	USA: Wisconsin
SRX17036027	WGS	RT-PCR	527639	wastewater metagenome	2022-05-05	USA: Wisconsin
SRX17036026	WGS	RT-PCR	527639	wastewater metagenome	2022-05-05	USA: Wisconsin
SRX17036025	WGS	RT-PCR	527639	wastewater metagenome	2022-04-29	USA: Wisconsin
SRX17036024	WGS	RT-PCR	527639	wastewater metagenome	2022-04-29	USA: Wisconsin
SRX17036023	WGS	RT-PCR	527639	wastewater metagenome	2022-02-03	USA: Wisconsin
SRX17036022	WGS	RT-PCR	527639	wastewater metagenome	2022-04-29	USA: Wisconsin
SRX17036021	WGS	RT-PCR	527639	wastewater metagenome	2022-04-28	USA: Wisconsin
SRX17036020	WGS	RT-PCR	527639	wastewater metagenome	2022-04-28	USA: Wisconsin
SRX17036019	WGS	RT-PCR	527639	wastewater metagenome	2022-04-28	USA: Wisconsin
SRX17036018	WGS	RT-PCR	527639	wastewater metagenome	2022-03-11	USA: Wisconsin
SRX17036017	WGS	RT-PCR	527639	wastewater metagenome	2022-03-10	USA: Wisconsin
SRX17036016	WGS	RT-PCR	527639	wastewater metagenome	2022-03-10	USA: Wisconsin
SRX17036015	WGS	RT-PCR	527639	wastewater metagenome	2022-03-09	USA: Wisconsin
SRX17036014	WGS	RT-PCR	527639	wastewater metagenome	2022-01-20	USA: Wisconsin
SRX17036013	WGS	RT-PCR	527639	wastewater metagenome	2022-03-03	USA: Wisconsin
SRX17036012	WGS	RT-PCR	527639	wastewater metagenome	2022-02-28	USA: Wisconsin
SRX17036011	WGS	RT-PCR	527639	wastewater metagenome	2022-02-24	USA: Wisconsin
SRX17036010	WGS	RT-PCR	527639	wastewater metagenome	2022-02-24	USA: Wisconsin
SRX17036009	WGS	RT-PCR	527639	wastewater metagenome	2022-02-17	USA: Wisconsin
SRX17036008	WGS	RT-PCR	527639	wastewater metagenome	2022-02-17	USA: Wisconsin
SRX17036007	WGS	RT-PCR	527639	wastewater metagenome	2022-02-17	USA: Wisconsin
SRX17036006	WGS	RT-PCR	527639	wastewater metagenome	2022-02-16	USA: Wisconsin
SRX17036005	WGS	RT-PCR	527639	wastewater metagenome	2022-05-12	USA: Wisconsin
SRX17036004	WGS	RT-PCR	527639	wastewater metagenome	2022-05-12	USA: Wisconsin
SRX17036003	WGS	RT-PCR	527639	wastewater metagenome	2022-07-14	USA: Wisconsin
SRX17036001	WGS	RT-PCR	527639	wastewater metagenome	2022-07-07	USA: Wisconsin
SRX17036000	WGS	RT-PCR	527639	wastewater metagenome	2022-07-06	USA: Wisconsin
SRX17035999	WGS	RT-PCR	527639	wastewater metagenome	2022-07-05	USA: Wisconsin
SRX17035998	WGS	RT-PCR	527639	wastewater metagenome	2022-07-04	USA: Wisconsin
SRX17035997	WGS	RT-PCR	527639	wastewater metagenome	2022-07-04	USA: Wisconsin
SRX17035996	WGS	RT-PCR	527639	wastewater metagenome	2022-07-03	USA: Wisconsin
SRX17035995	WGS	RT-PCR	527639	wastewater metagenome	2022-07-01	USA: Wisconsin
SRX17035994	WGS	RT-PCR	527639	wastewater metagenome	2022-06-27	USA: Wisconsin
SRX17035993	WGS	RT-PCR	527639	wastewater metagenome	2022-04-19	USA: Wisconsin
SRX17035992	WGS	RT-PCR	527639	wastewater metagenome	2022-04-18	USA: Wisconsin
SRX17035991	WGS	RT-PCR	527639	wastewater metagenome	2022-04-14	USA: Wisconsin
SRX17035990	WGS	RT-PCR	527639	wastewater metagenome	2022-01-27	USA: Wisconsin
SRX17035989	WGS	RT-PCR	527639	wastewater metagenome	2022-04-14	USA: Wisconsin
SRX17035988	WGS	RT-PCR	527639	wastewater metagenome	2022-04-07	USA: Wisconsin
SRX17035987	WGS	RT-PCR	527639	wastewater metagenome	2022-04-07	USA: Wisconsin
SRX17035986	WGS	RT-PCR	527639	wastewater metagenome	2022-03-29	USA: Wisconsin
SRX17035985	WGS	RT-PCR	527639	wastewater metagenome	2022-03-25	USA: Wisconsin
SRX17035984	WGS	RT-PCR	527639	wastewater metagenome	2022-03-23	USA: Wisconsin
SRX17035983	WGS	RT-PCR	527639	wastewater metagenome	2022-03-23	USA: Wisconsin
SRX17035982	WGS	RT-PCR	527639	wastewater metagenome	2022-03-23	USA: Wisconsin
SRX17035981	WGS	RT-PCR	527639	wastewater metagenome	2022-03-23	USA: Wisconsin
SRX17035980	WGS	RT-PCR	527639	wastewater metagenome	2022-03-23	USA: Wisconsin
SRX17035979	WGS	RT-PCR	527639	wastewater metagenome	2022-01-27	USA: Wisconsin
SRX17035978	WGS	RT-PCR	527639	wastewater metagenome	2022-03-23	USA: Wisconsin
SRX17035977	WGS	RT-PCR	527639	wastewater metagenome	2022-02-15	USA: Wisconsin
SRX17035976	WGS	RT-PCR	527639	wastewater metagenome	2022-07-14	USA: Wisconsin
SRX17035975	WGS	RT-PCR	527639	wastewater metagenome	2022-07-14	USA: Wisconsin
SRX17035974	WGS	RT-PCR	527639	wastewater metagenome	2022-07-14	USA: Wisconsin
SRX17035973	WGS	RT-PCR	527639	wastewater metagenome	2022-07-13	USA: Wisconsin
SRX17035972	WGS	RT-PCR	527639	wastewater metagenome	2022-07-13	USA: Wisconsin
SRX17035971	WGS	RT-PCR	527639	wastewater metagenome	2022-07-12	USA: Wisconsin
SRX17035970	WGS	RT-PCR	527639	wastewater metagenome	2022-07-11	USA: Wisconsin
SRX17035969	WGS	RT-PCR	527639	wastewater metagenome	2022-07-11	USA: Wisconsin
SRX17035968	WGS	RT-PCR	527639	wastewater metagenome	2022-07-10	USA: Wisconsin
SRX17035967	WGS	RT-PCR	527639	wastewater metagenome	2022-07-08	USA: Wisconsin
SRX17035966	WGS	RT-PCR	527639	wastewater metagenome	2022-02-14	USA: Wisconsin
SRX17035965	WGS	RT-PCR	527639	wastewater metagenome	2022-01-10	USA: Wisconsin
SRX17035964	WGS	RT-PCR	527639	wastewater metagenome	2022-01-10	USA: Wisconsin
SRX16774232	WGS	RANDOM	527639	wastewater metagenome	2022-07-19	USA: Alabama	missing
SRX16774231	WGS	RANDOM	527639	wastewater metagenome	2022-07-19	USA: Alabama	missing
SRX16774230	WGS	RANDOM	527639	wastewater metagenome	2022-07-19	USA: Mississippi	missing
SRX16774229	WGS	RANDOM	527639	wastewater metagenome	2022-07-19	USA: Mississippi	missing
SRX16774228	WGS	RANDOM	527639	wastewater metagenome	2022-07-19	USA: Mississippi	missing
SRX16774227	WGS	RANDOM	527639	wastewater metagenome	2022-07-19	USA: Mississippi	missing
SRX16774226	WGS	RANDOM	527639	wastewater metagenome	2022-07-19	USA: Alabama	missing
SRX16774225	WGS	RANDOM	527639	wastewater metagenome	2022-07-19	USA: Alabama	missing
SRX16067831	WGS	RT-PCR	527639	wastewater metagenome	2022-04-18	USA: Nevada
SRX16067830	WGS	RT-PCR	527639	wastewater metagenome	2022-04-18	USA: Nevada
SRX16067829	WGS	RT-PCR	527639	wastewater metagenome	2022-04-18	USA: Nevada
SRX16067828	WGS	RT-PCR	527639	wastewater metagenome	2022-04-18	USA: Nevada
SRX16041338	WGS	RANDOM	527639	wastewater metagenome	2020-12-24	USA: Ann Arbor, MI	42.2693760 N 83.6643886 W
SRX16041337	WGS	RANDOM	527639	wastewater metagenome	2020-12-23	USA: Ann Arbor, MI	42.2693760 N 83.6643886 W
SRX16041336	WGS	RANDOM	527639	wastewater metagenome	2020-12-22	USA: Ann Arbor, MI	42.2693760 N 83.6643886 W
SRX16041335	WGS	RANDOM	527639	wastewater metagenome	2020-12-22	USA: Ann Arbor, MI	42.2693760 N 83.6643886 W
SRX16041334	WGS	RANDOM	527639	wastewater metagenome	2020-12-22	USA: Ann Arbor, MI	42.2693760 N 83.6643886 W
SRX16041333	WGS	RANDOM	527639	wastewater metagenome	2020-12-21	USA: Ann Arbor, MI	42.2693760 N 83.6643886 W
SRX16041332	WGS	RANDOM	527639	wastewater metagenome	2020-12-21	USA: Ann Arbor, MI	42.2693760 N 83.6643886 W
SRX16041331	WGS	RANDOM	527639	wastewater metagenome	2020-12-21	USA: Ann Arbor, MI	42.2693760 N 83.6643886 W
SRX16041330	WGS	RANDOM	527639	wastewater metagenome	2020-12-24	USA: Ann Arbor, MI	42.2693760 N 83.6643886 W
SRX16041329	WGS	RANDOM	527639	wastewater metagenome	2020-12-23	USA: Ann Arbor, MI	42.2693760 N 83.6643886 W
SRX16041328	WGS	RANDOM	527639	wastewater metagenome	2020-12-22	USA: Ann Arbor, MI	42.2693760 N 83.6643886 W
SRX16041327	WGS	RANDOM	527639	wastewater metagenome	2020-12-21	USA: Ann Arbor, MI	42.2693760 N 83.6643886 W
SRX16041326	WGS	RANDOM	527639	wastewater metagenome	2020-12-20	USA: Ann Arbor, MI	42.2693760 N 83.6643886 W
SRX16041325	WGS	RANDOM	527639	wastewater metagenome	2020-12-19	USA: Ann Arbor, MI	42.2693760 N 83.6643886 W
SRX16041324	WGS	RANDOM	527639	wastewater metagenome	2020-12-20	USA: Ann Arbor, MI	42.2693760 N 83.6643886 W
SRX16041323	WGS	RANDOM	527639	wastewater metagenome	2020-12-19	USA: Ann Arbor, MI	42.2693760 N 83.6643886 W
SRX15606570	WGS	RANDOM	942017	activated sludge metagenome	2018-06	USA: Pennsylvania	not collected
SRX15606566	WGS	RANDOM	942017	activated sludge metagenome	2017-11	USA: North Carolina	not collected
SRX15606563	WGS	RANDOM	942017	activated sludge metagenome	2017-10	USA: North Carolina	not collected
SRX15606559	WGS	RANDOM	942017	activated sludge metagenome	2017-09	USA: North Carolina	not collected
SRX15606558	WGS	RANDOM	942017	activated sludge metagenome	2018-04	USA: Pennsylvania	not collected
SRX15606555	WGS	RANDOM	942017	activated sludge metagenome	2017-07	USA: North Carolina	not collected
SRX15606552	WGS	RANDOM	942017	activated sludge metagenome	2018-05	USA: North Carolina	not collected
SRX15606549	WGS	RANDOM	942017	activated sludge metagenome	2018-03	USA: North Carolina	not collected
SRX15606545	WGS	RANDOM	942017	activated sludge metagenome	2018-01	USA: North Carolina	not collected
SRX15606542	WGS	RANDOM	942017	activated sludge metagenome	2017-11	USA: Virginia	not collected
SRX15606539	WGS	RANDOM	942017	activated sludge metagenome	2017-09	USA: Virginia	not collected
SRX15606535	WGS	RANDOM	942017	activated sludge metagenome	2018-06	USA: Virginia	not collected
SRX15606533	WGS	RANDOM	942017	activated sludge metagenome	2018-04	USA: Virginia	not collected
SRX15606531	WGS	RANDOM	942017	activated sludge metagenome	2018-03	USA: Virginia	not collected
SRX15606529	WGS	RANDOM	942017	activated sludge metagenome	2018-01	USA: Virginia	not collected
SRX15606524	WGS	RANDOM	942017	activated sludge metagenome	2017-12	USA: Pennsylvania	not collected
SRX15606521	WGS	RANDOM	942017	activated sludge metagenome	2017-10	USA: Pennsylvania	not collected
SRX15606519	WGS	RANDOM	942017	activated sludge metagenome	2017-09	USA: Pennsylvania	not collected
SRX15606517	WGS	RANDOM	942017	activated sludge metagenome	2017-07	USA: Pennsylvania	not collected
SRX15606513	WGS	RANDOM	942017	activated sludge metagenome	2018-02	USA: Pennsylvania	not collected
SRX15598350	WGS	cDNA	1263854	anaerobic digester metagenome	2019-07-22	USA: Tres Rios Wastewater Reclamation Facility in Tucson, Arizona	32.33 N 111.07 W
SRX15598117	WGS	cDNA	1263854	anaerobic digester metagenome	2019-07-22	USA: Tres Rios Wastewater Reclamation Facility in Tucson, Arizona	32.33 N 111.07 W
SRX15597642	WGS	cDNA	1263854	anaerobic digester metagenome	2019-07-22	USA: Tres Rios Wastewater Reclamation Facility in Tucson, Arizona	32.33 N 111.07 W
SRX15597485	WGS	cDNA	1263854	anaerobic digester metagenome	2019-07-22	USA: Tres Rios Wastewater Reclamation Facility in Tucson, Arizona	32.33 N 111.07 W
SRX15597484	WGS	cDNA	1263854	anaerobic digester metagenome	2019-07-22	USA: Tres Rios Wastewater Reclamation Facility in Tucson, Arizona	32.33 N 111.07 W
SRX15597477	WGS	cDNA	1263854	anaerobic digester metagenome	2019-07-22	USA: Tres Rios Wastewater Reclamation Facility in Tucson, Arizona	32.33 N 111.07 W
SRX15597472	WGS	cDNA	1263854	anaerobic digester metagenome	2019-07-22	USA: Tres Rios Wastewater Reclamation Facility in Tucson, Arizona	32.33 N 111.07 W
SRX15597461	WGS	cDNA	1263854	anaerobic digester metagenome	2019-07-22	USA: Tres Rios Wastewater Reclamation Facility in Tucson, Arizona	32.33 N 111.07 W
SRX15597449	WGS	cDNA	1263854	anaerobic digester metagenome	2019-07-22	USA: Tres Rios Wastewater Reclamation Facility in Tucson, Arizona	32.33 N 111.07 W
SRX15475578	WGS	RANDOM	527639	wastewater metagenome	2022-05-11	USA: Maryland	missing
SRX15467458	WGS	unspecified	256318	metagenome	2020-11	USA: Houston, Texas	29.70 N 95.42 W
SRX15467447	WGS	unspecified	256318	metagenome	2020-11	USA: Houston, Texas	29.70 N 95.42 W
SRX15467446	WGS	unspecified	256318	metagenome	2020-11	USA: Houston, Texas	29.70 N 95.42 W
SRX15369919	WGS	RANDOM	527639	wastewater metagenome	2022-04-13	USA: Maryland	missing
SRX15369918	WGS	RANDOM	527639	wastewater metagenome	2022-04-13	USA: Maryland	missing
SRX15369917	WGS	RANDOM	527639	wastewater metagenome	2022-04-13	USA: Maryland	missing
SRX15369916	WGS	RANDOM	527639	wastewater metagenome	2022-04-13	USA: Maryland	missing
SRX15369899	WGS	RANDOM	527639	wastewater metagenome	2022-04-13	USA: Maryland	missing
SRX15248795	WGS	RANDOM	527639	wastewater metagenome	2022-04-05	USA: Maryland	missing
SRX15195030	WGS	RANDOM	527639	wastewater metagenome	2022-04-13	USA: Maryland	missing
SRX15194993	WGS	RANDOM	527639	wastewater metagenome	2022-04-05	USA: Maryland	missing
SRX15194339	WGS	RANDOM	527639	wastewater metagenome	2022-04-13	USA: Maryland	missing
SRX15194071	WGS	RANDOM	527639	wastewater metagenome	2022-04-05	USA: Maryland	missing
SRX15194070	WGS	RANDOM	527639	wastewater metagenome	2022-04-05	USA: Maryland	missing
SRX15194016	WGS	RANDOM	527639	wastewater metagenome	2022-04-05	USA: Maryland	missing
SRX15193890	WGS	RANDOM	527639	wastewater metagenome	2022-04-05	USA: Maryland	missing
